"NOM_ENT","NOM_MUN","CVEGEO","POB_TOT_2020","esp"
"Veracruz","Tancoco",30153,6072,FALSE
"Veracruz","Tantima",30154,13662,FALSE
"Veracruz","Tantoyuca",30155,109017,FALSE
"Veracruz","Tatahuicapan de Juárez",30209,16248,FALSE
"Veracruz","Tatatila",30156,6179,TRUE
"Veracruz","Tecolutla",30158,25352,FALSE
"Veracruz","Tehuipango",30159,27267,FALSE
"Veracruz","Tempoal",30161,37410,FALSE
"Veracruz","Tenampa",30162,7081,FALSE
"Veracruz","Tenochtitlán",30163,5425,FALSE
"Veracruz","Teocelo",30164,17551,FALSE
"Veracruz","Tepatlaxco",30165,8888,FALSE
"Veracruz","Tepetlán",30166,10147,FALSE
"Veracruz","Tepetzintla",30167,15415,FALSE
"Veracruz","Tequila",30168,15968,FALSE
"Veracruz","Texcatepec",30170,11527,FALSE
"Veracruz","Texhuacán",30171,5630,TRUE
"Veracruz","Texistepec",30172,21798,FALSE
"Veracruz","Tezonapa",30173,59388,FALSE
"Veracruz","Tierra Blanca",30174,110811,FALSE
"Veracruz","Tihuatlán",30175,100967,FALSE
"Veracruz","Tlachichilco",30180,12158,FALSE
"Veracruz","Tlacojalpan",30176,5182,FALSE
"Veracruz","Tlacolulan",30177,11825,TRUE
"Veracruz","Tlacotalpan",30178,14121,FALSE
"Veracruz","Tlacotepec de Mejía",30179,4156,FALSE
"Veracruz","Tlalixcoyan",30181,40083,FALSE
"Veracruz","Tlalnelhuayocan",30182,19767,FALSE
"Veracruz","Tlaltetela",30024,16443,FALSE
"Veracruz","Tlapacoyan",30183,65087,FALSE
"Veracruz","Tlaquilpa",30184,8035,TRUE
"Veracruz","Tlilapan",30185,5584,FALSE
"Veracruz","Tomatlán",30186,7326,FALSE
"Veracruz","Tonayán",30187,6001,FALSE
"Veracruz","Totutla",30188,18306,FALSE
"Veracruz","Tres Valles",30207,48712,FALSE
"Veracruz","Tuxpan",30189,169763,FALSE
"Veracruz","Tuxtilla",30190,2358,FALSE
"Veracruz","Ursulo Galván",30191,32478,FALSE
"Veracruz","Uxpanapa",30210,30449,FALSE
"Veracruz","Vega de Alatorre",30192,21319,FALSE
"Veracruz","Veracruz",30193,626918,FALSE
"Veracruz","Villa Aldama",30194,12406,FALSE
"Veracruz","Xalapa",30087,513443,FALSE
"Veracruz","Xico",30092,40406,FALSE
"Veracruz","Xoxocotla",30195,5685,FALSE
"Veracruz","Yanga",30196,18981,FALSE
"Veracruz","Yecuatla",30197,12549,FALSE
"Veracruz","Zacualpan",30198,7530,FALSE
"Veracruz","Zaragoza",30199,11884,FALSE
"Veracruz","Zentla",30200,14056,FALSE
"Veracruz","Zongolica",30201,45823,FALSE
"Veracruz","Zontecomatlán de López y Fuentes",30202,15258,FALSE
"Veracruz","Zozocolco de Hidalgo",30203,15708,FALSE
"Yucatán","Abalá",31001,7035,FALSE
"Yucatán","Acanceh",31002,17390,FALSE
"Yucatán","Akil",31003,11877,FALSE
"Yucatán","Baca",31004,6406,FALSE
"Yucatán","Bokobá",31005,2349,FALSE
"Yucatán","Buctzotz",31006,9560,FALSE
"Yucatán","Cacalchén",31007,7768,FALSE
"Yucatán","Calotmul",31008,4328,FALSE
"Yucatán","Cansahcab",31009,4994,FALSE
"Yucatán","Cantamayec",31010,2684,FALSE
"Yucatán","Celestún",31011,8260,FALSE
"Yucatán","Cenotillo",31012,4194,FALSE
"Yucatán","Chacsinkín",31016,3197,FALSE
"Yucatán","Chankom",31017,4896,FALSE
"Yucatán","Chapab",31018,3388,FALSE
"Yucatán","Chemax",31019,39000,FALSE
"Yucatán","Chichimilá",31021,8960,FALSE
"Yucatán","Chicxulub Pueblo",31020,4805,FALSE
"Yucatán","Chikindzonot",31022,4448,FALSE
"Yucatán","Chocholá",31023,5070,FALSE
"Yucatán","Chumayel",31024,3500,FALSE
"Yucatán","Conkal",31013,11891,FALSE
"Yucatán","Cuncunul",31014,1724,FALSE
"Yucatán","Cuzamá",31015,5555,FALSE
"Yucatán","Dzán",31025,5690,FALSE
"Yucatán","Dzemul",31026,3981,FALSE
"Yucatán","Dzidzantún",31027,8874,FALSE
"Yucatán","Dzilam de Bravo",31028,2892,FALSE
"Yucatán","Dzilam González",31029,6543,FALSE
"Yucatán","Dzitás",31030,4034,FALSE
"Yucatán","Dzoncauich",31031,2840,TRUE
"Yucatán","Espita",31032,17300,FALSE
"Yucatán","Halachó",31033,21620,FALSE
"Yucatán","Hocabá",31034,6607,FALSE
"Yucatán","Hoctún",31035,6358,FALSE
"Yucatán","Homún",31036,8243,FALSE
"Yucatán","Huhí",31037,5578,FALSE
"Yucatán","Hunucmá",31038,34856,FALSE
"Yucatán","Ixil",31039,4390,FALSE
"Yucatán","Izamal",31040,28872,FALSE
"Yucatán","Kanasín",31041,108918,FALSE
"Yucatán","Kantunil",31042,5813,FALSE
"Yucatán","Kaua",31043,3307,FALSE
"Yucatán","Kinchil",31044,7657,FALSE
"Yucatán","Kopomá",31045,2726,FALSE
"Yucatán","Mama",31046,3371,FALSE
"Yucatán","Maní",31047,6001,FALSE
"Yucatán","Maxcanú",31048,24331,FALSE
"Yucatán","Mayapán",31049,3901,FALSE
"Yucatán","Mérida",31050,963861,FALSE
"Yucatán","Mocochá",31051,3513,FALSE
"Yucatán","Motul",31052,39052,FALSE
"Yucatán","Muna",31053,13571,FALSE
"Yucatán","Muxupip",31054,3074,FALSE
"Yucatán","Opichén",31055,7249,FALSE
"Yucatán","Oxkutzcab",31056,33191,FALSE
"Yucatán","Panabá",31057,8254,FALSE
"Yucatán","Peto",31058,26894,FALSE
"Yucatán","Progreso",31059,63037,FALSE
"Yucatán","Quintana Roo",31060,1028,FALSE
"Yucatán","Río Lagartos",31061,3811,FALSE
"Yucatán","Sacalum",31062,5157,FALSE
"Yucatán","Samahil",31063,5540,FALSE
"Yucatán","San Felipe",31065,2072,FALSE
"Yucatán","Sanahcat",31064,1829,FALSE
"Yucatán","Santa Elena",31066,4278,FALSE
"Yucatán","Seyé",31067,10360,FALSE
"Yucatán","Sinanché",31068,3377,FALSE
"Yucatán","Sotuta",31069,9485,FALSE
"Yucatán","Sucilá",31070,4204,FALSE
"Yucatán","Sudzal",31071,1825,FALSE
"Yucatán","Suma",31072,1963,FALSE
"Yucatán","Tahdziú",31073,5375,FALSE
"Yucatán","Tahmek",31074,3982,FALSE
"Yucatán","Teabo",31075,7031,FALSE
"Yucatán","Tecoh",31076,18791,FALSE
"Yucatán","Tekal de Venegas",31077,2845,FALSE
"Yucatán","Tekantó",31078,4049,FALSE
"Yucatán","Tekax",31079,45441,FALSE
"Yucatán","Tekit",31080,10974,FALSE
"Yucatán","Tekom",31081,3443,FALSE
"Yucatán","Telchac Pueblo",31082,4051,FALSE
"Yucatán","Telchac Puerto",31083,1912,FALSE
"Yucatán","Temax",31084,7746,FALSE
"Yucatán","Temozón",31085,16593,FALSE
"Yucatán","Tepakán",31086,2372,FALSE
"Yucatán","Tetiz",31087,5419,FALSE
"Yucatán","Teya",31088,2091,FALSE
"Yucatán","Ticul",31089,42960,FALSE
"Yucatán","Timucuy",31090,7877,FALSE
"Yucatán","Tinum",31091,12771,FALSE
"Yucatán","Tixcacalcupul",31092,7614,FALSE
"Yucatán","Tixkokob",31093,19340,FALSE
"Yucatán","Tixmehuac",31094,5200,FALSE
"Yucatán","Tixpéhual",31095,5922,FALSE
"Yucatán","Tizimín",31096,82742,FALSE
"Yucatán","Tunkás",31097,3751,FALSE
"Yucatán","Tzucacab",31098,15686,FALSE
"Yucatán","Uayma",31099,4368,FALSE
"Yucatán","Ucú",31100,3963,FALSE
"Yucatán","Umán",31101,58139,FALSE
"Yucatán","Valladolid",31102,86205,FALSE
"Yucatán","Xocchel",31103,3722,FALSE
"Yucatán","Yaxcabá",31104,16313,FALSE
"Yucatán","Yaxkukul",31105,3377,FALSE
"Yucatán","Yobaín",31106,2426,FALSE
"Zacatecas","Apozol",32001,6342,FALSE
"Zacatecas","Apulco",32002,5097,FALSE
"Zacatecas","Atolinga",32003,2621,FALSE
"Zacatecas","Benito Juárez",32004,4307,FALSE
"Zacatecas","Calera",32005,47377,FALSE
"Zacatecas","Cañitas de Felipe Pescador",32006,8712,FALSE
"Zacatecas","Chalchihuites",32009,11842,FALSE
"Zacatecas","Concepción del Oro",32007,13933,FALSE
"Zacatecas","Cuauhtémoc",32008,13230,FALSE
"Zacatecas","El Plateado de Joaquín Amaro",32015,1340,FALSE
"Zacatecas","El Salvador",32041,2528,FALSE
"Zacatecas","Fresnillo",32010,242826,FALSE
"Zacatecas","Genaro Codina",32012,8559,FALSE
"Zacatecas","General Enrique Estrada",32013,6620,FALSE
"Zacatecas","General Francisco R. Murguía",32014,22792,FALSE
"Zacatecas","General Pánfilo Natera",32016,24286,FALSE
"Zacatecas","Guadalupe",32017,199581,FALSE
"Zacatecas","Huanusco",32018,4263,FALSE
"Zacatecas","Jalpa",32019,25422,FALSE
"Zacatecas","Jerez",32020,63035,FALSE
"Zacatecas","Jiménez del Teul",32021,4464,FALSE
"Zacatecas","Juan Aldama",32022,22780,FALSE
"Zacatecas","Juchipila",32023,13357,FALSE
"Zacatecas","Loreto",32024,56515,FALSE
"Zacatecas","Luis Moya",32025,13948,FALSE
"Zacatecas","Mazapil",32026,18464,FALSE
"Zacatecas","Melchor Ocampo",32027,3112,FALSE
"Zacatecas","Mezquital del Oro",32028,2605,FALSE
"Zacatecas","Miguel Auza",32029,24847,FALSE
"Zacatecas","Momax",32030,2542,FALSE
"Zacatecas","Monte Escobedo",32031,9708,FALSE
"Zacatecas","Morelos",32032,13120,FALSE
"Zacatecas","Moyahua de Estrada",32033,4217,FALSE
"Zacatecas","Nochistlán de Mejía",32034,29353,FALSE
"Zacatecas","Noria de Ángeles",32035,17636,FALSE
"Zacatecas","Ojocaliente",32036,45302,FALSE
"Zacatecas","Pánuco",32037,18789,FALSE
"Zacatecas","Pinos",32038,76871,FALSE
"Zacatecas","Río Grande",32039,67507,FALSE
"Zacatecas","Sain Alto",32040,23283,FALSE
"Zacatecas","Santa María de la Paz",32058,2855,FALSE
"Zacatecas","Sombrerete",32042,65330,FALSE
"Zacatecas","Susticacán",32043,1429,FALSE
"Zacatecas","Tabasco",32044,16372,FALSE
"Zacatecas","Tepechitlán",32045,9180,FALSE
"Zacatecas","Tepetongo",32046,7483,FALSE
"Zacatecas","Teúl de González Ortega",32047,5172,FALSE
"Zacatecas","Tlaltenango de Sánchez Román",32048,28112,FALSE
"Zacatecas","Trancoso",32057,20285,FALSE
"Zacatecas","Trinidad García de la Cadena",32011,3022,FALSE
"Zacatecas","Valparaíso",32049,34792,FALSE
"Zacatecas","Vetagrande",32050,10536,FALSE
"Zacatecas","Villa de Cos",32051,37099,FALSE
"Zacatecas","Villa García",32052,20167,FALSE
"Zacatecas","Villa González Ortega",32053,13945,FALSE
"Zacatecas","Villa Hidalgo",32054,20177,FALSE
"Zacatecas","Villanueva",32055,31804,FALSE
"Zacatecas","Zacatecas",32056,155533,FALSE
